Date,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,CBSA_NAME
2018-03-15,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-18,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-21,10.4,43,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-25,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-28,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-30,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-02,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-05,10.6,44,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-08,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-11,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-14,7.7,32,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-17,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-20,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-23,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-26,8.6,36,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-29,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-02,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-05,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-08,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-14,6.8,28,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-17,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-23,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-26,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-29,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-01,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-04,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-07,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-10,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-13,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-16,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-19,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-22,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-25,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-28,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-01,1.3,5,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-04,30.1,89,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-07,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-10,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-13,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-16,7.2,30,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-19,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-22,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-25,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-28,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-31,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-03,1.4,6,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-06,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-09,10,42,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-12,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-15,46,127,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-18,13.1,53,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-21,51.8,141,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-24,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-27,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-30,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-02,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-05,12.6,52,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-11,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-14,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-17,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-20,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-23,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-26,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-29,9.5,40,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-02,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-08,9.3,39,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-11,9,38,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-14,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-17,10,42,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-20,15.5,58,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-23,19.8,67,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-26,8.5,35,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-29,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-01,8.2,34,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-04,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-07,16.9,61,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-10,15.3,58,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-13,31.5,92,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-16,12.6,52,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-19,19,66,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-22,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-25,16.4,60,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-28,11.1,46,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-01,9.7,40,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-04,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-10,16.9,61,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-13,14.5,56,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-16,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-19,12.2,51,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-22,22.2,72,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-25,15.4,58,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-28,8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-31,16.1,59,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-20,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-26,8.7,36,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-02,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-20,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-26,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-01,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-07,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-13,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-19,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-25,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-01,1.2,5,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-07,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-13,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-19,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-25,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-31,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-06,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-12,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-18,12.7,52,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-24,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-30,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-05,12.7,52,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-11,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-17,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-23,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-05,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-17,9.7,40,"Portland-Vancouver-Hillsboro, OR-WA"
2018-10-29,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-10,15.9,59,"Portland-Vancouver-Hillsboro, OR-WA"
2018-11-22,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-04,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-16,7.3,30,"Portland-Vancouver-Hillsboro, OR-WA"
2018-12-28,8.2,34,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-01,17,61,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-02,9.7,40,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-03,12.6,52,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-04,9.7,40,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-05,9.4,39,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-06,11.4,48,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-07,14.1,55,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-08,14.3,56,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-09,8.5,35,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-10,7.3,30,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-11,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-12,7.9,33,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-13,15.6,58,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-14,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-15,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-16,10.2,43,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-17,9.8,41,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-18,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-19,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-20,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-21,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-22,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-23,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-24,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-25,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-26,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-27,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-28,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-29,11.9,50,"Portland-Vancouver-Hillsboro, OR-WA"
2018-01-30,7.5,31,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-17,1.4,6,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-18,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-19,7.4,31,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-20,9.9,41,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-21,9.7,40,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-22,8.3,35,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-23,10.1,42,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-24,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-25,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-26,7.6,32,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-27,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2018-02-28,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-01,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-02,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-03,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-04,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-05,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-06,7.7,32,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-07,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-08,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-09,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-10,9.8,41,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-11,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-12,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-13,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-14,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-15,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-16,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-17,6.9,29,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-18,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-19,6.8,28,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-20,6.6,28,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-21,10.2,43,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-22,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-23,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-24,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-25,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-26,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-27,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-28,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-29,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2018-03-30,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-01,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-02,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-03,8.4,35,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-04,8.3,35,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-05,12,50,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-06,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-07,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-08,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-09,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-10,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-11,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-12,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-13,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-14,7.3,30,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-15,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-16,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-17,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-18,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-19,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-20,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-21,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-22,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-23,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-24,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-25,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-26,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-27,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-28,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-29,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-04-30,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-01,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-02,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-03,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-04,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-05,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-06,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-07,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-08,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-09,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-10,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-11,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-12,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-13,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-14,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-15,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-16,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-17,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-18,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-19,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-20,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-21,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-22,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-23,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-24,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-25,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-26,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-27,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-28,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-29,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-30,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-05-31,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-01,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-02,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-03,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-04,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-05,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-06,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-07,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-08,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-09,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-10,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-11,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-12,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-13,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-14,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-15,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-16,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-17,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-18,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-19,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-20,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-21,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-22,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-23,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-24,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-25,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-26,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-27,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-28,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-06-29,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-01,1.4,6,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-02,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-03,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-04,15.4,58,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-05,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-06,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-07,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-08,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-09,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-10,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-11,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-12,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-13,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-14,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-15,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-16,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-17,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-18,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-19,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-20,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-21,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-22,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-23,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-24,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-25,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-26,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-27,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-28,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-29,7.7,32,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-30,9.8,41,"Portland-Vancouver-Hillsboro, OR-WA"
2018-07-31,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-01,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-02,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-03,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-04,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-05,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-06,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-07,10.3,43,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-08,11.8,49,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-09,10.3,43,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-10,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-11,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-12,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-13,12.4,52,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-14,52.3,142,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-15,45.7,126,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-16,14.8,57,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-17,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-18,14.1,55,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-19,26.5,81,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-20,47.8,131,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-21,51.1,139,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-22,48,132,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-23,31.1,91,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-24,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-25,16.6,60,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-26,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-27,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-28,7.6,32,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-29,7.4,31,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-30,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-08-31,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-01,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-02,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-03,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-04,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-05,12.9,53,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-06,12.4,52,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-07,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-08,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-09,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-10,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-11,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-12,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-13,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-14,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-15,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-16,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-17,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-18,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2018-09-19,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
